company_name,status_label,year,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
C_6070,alive,2007,4763.1,11962.8,196.4,1644.5,862.9,756.1,2764.2,12568.9335,13960.5,14390.7,4547.4,1448.1,1997.7,2581.7,2761.1,13960.5,8314.7,12316
C_4523,alive,2007,0.011,0.642,0.082,-0.503,0,-0.825,0.006,0.8405,2.238,0.983,0.121,-0.585,1.596,8.481,-23.025,2.238,10.327,2.741
C_7127,alive,2004,0.235,0.178,0.061,-1.157,0.123,-1.229,0.074,4.0815,0.354,0.804,0.215,-1.218,0.176,0.274,-10.148,0.354,0.489,1.511
C_5801,alive,2007,135.529,124.077,3.027,-48.431,0,-43.688,1.995,537.6548,75.646,189.539,0,-51.458,-48.431,32.55,-254.04,75.646,42.04,124.077
C_5593,alive,1999,7.634,42.494,0.998,-1.138,0,-2.895,6.23,9.0353,41.356,17.486,3.841,-2.136,-1.138,13.826,-7.748,41.356,17.904,42.494
C_1810,alive,1999,8.223,0.457,0.053,-0.453,0,-0.005,0.089,11.2193,1.109,8.699,0,-0.506,0.652,0.129,5.308,1.109,0.129,1.562
C_2628,alive,2004,34.474,28.254,30.65,2.053,0,-104.663,2.984,62.951,102.745,84.912,3.473,-28.597,74.491,29.063,-271.298,102.745,36.013,100.692
C_2015,alive,2001,16.248,87.969,11.471,22.784,0.57,2.703,9.479,53.4795,121.258,152.759,47.097,11.313,33.289,16.728,61.441,121.258,79.647,98.474
C_3742,alive,2016,762.801,597.813,124.933,94.591,16.773,-215.897,219.167,1240.3433,830.985,2862.321,848.771,-30.342,233.172,369.949,899.209,830.985,1666.053,736.394
C_5171,alive,2000,64.907,8.925,1.994,22.348,0,16.31,14.403,170.2463,74.467,94.225,0,20.354,65.542,24.861,46.737,74.467,24.861,52.119
C_2776,alive,2014,1256,1281,163,524,48,87,488,2683.7205,3281,5900,1368,361,2000,1086,-9795,3281,3029,2757
C_5605,alive,2016,215.685,379.919,208.986,312.68,93.801,-54.555,111.746,931.0752,807.069,2414.779,1441.724,103.694,427.15,106.528,-2228.892,807.069,1729.851,494.389
C_7211,alive,2008,9.062,72.822,0.839,0.386,0,-1.645,6.353,16.5528,82.745,13.471,2.111,-0.453,9.923,6.411,1.417,82.745,8.6,82.359
C_8897,failed,2017,15.247,22.324,5.09,-25.937,4.823,-98.152,5.251,20.846,14.943,69.514,32.696,-31.027,-7.381,11.296,-331.004,14.943,47.661,40.88
C_1878,alive,2016,3853.852,3210.155,209.555,1432.247,499.917,692.164,2361.367,10264.8063,5996.458,9890.24,4666.975,1222.692,2786.303,2862.562,772.292,5996.458,7970.082,4564.211
C_5152,alive,2009,472.983,1010.198,15.64,29.695,269.955,5.884,38.869,426.6892,1239.289,977.297,182.671,14.055,229.091,313.801,255.669,1239.289,551.072,1209.594
C_1453,alive,2011,978.278,1173.594,704.511,1779.312,46.234,637.769,341.915,11145.7824,2952.906,7902.897,1342.1,1074.801,1779.312,884.913,3064.642,2952.906,3933.593,1173.594
C_5775,alive,1999,0.938,4.37,0.665,-4.284,0.854,-5.408,0.06,3.6185,0.086,1.229,0.904,-4.949,-4.284,3.687,-26.835,0.086,4.591,4.37
C_180,alive,2001,1202.5,3468.6,253.1,-240.7,725.3,-1949.6,350.4,58.8969,3334.3,4244,628.2,-493.8,-134.3,271.6,-3672,3334.3,5924.5,3575
C_3779,alive,2018,14.865,11.514,0.201,-10.761,0,0.896,0.018,13.3783,0.753,18.388,4.28,-10.962,-10.761,4.733,-66.436,0.753,11.944,11.514
C_5254,alive,2010,276.927,1369.65,12.329,45.371,66.509,-69.142,193.722,283.0424,1638.623,663.986,225.117,33.042,268.973,226.79,-157.663,1638.623,463.885,1593.252
C_7116,alive,2003,0.968,4.89,0.258,0.376,0.066,0.162,0.733,2.6308,7.032,2.03,0.062,0.118,2.142,0.601,-6.118,7.032,0.663,6.656
C_446,failed,2004,3606,13814,1244,-230,203,-5198,696,1045.9284,15002,21801,13005,-1474,1188,5941,-6731,15002,27320,15232
C_6618,alive,2001,0.804,4.369,0.004,-0.118,0.154,-0.132,0.308,6.4943,5.119,0.824,0,-0.122,0.75,0.822,-0.372,5.119,0.822,5.237
C_3572,alive,1999,143.76,238.18,17.333,80.065,0,40.205,75.988,926.7204,330.008,302.183,0.452,62.732,91.828,44.406,56.622,330.008,45.647,249.943
C_5879,alive,2003,342.36,1097.853,21.574,57.002,259.765,5.074,53.689,412.9157,1383.828,787.526,272.488,35.428,285.975,114.802,5.16,1383.828,450.205,1326.826
C_4514,alive,2000,1.554,7.799,2.624,0.45,0,-6.266,0.087,0.9121,14.43,15.907,21.284,-2.174,6.631,9.717,-35.058,14.43,35.944,13.98
C_1190,alive,2010,1403.789,7315.883,29.148,241.763,720.116,110.579,471.661,1866.8332,8123.608,1822.039,209.096,212.615,807.725,694.481,565.204,8123.608,964.521,7881.845
C_7322,alive,2006,44.549,0.818,1.281,-38.645,0,-38.298,0.637,402.4667,3.906,52.205,0.183,-39.926,3.088,9.451,-77.739,3.906,10.176,42.551
C_445,alive,2002,143.728,163.768,7.577,41.656,79.913,19.503,52.399,184.3856,350.667,210.982,50.588,34.079,186.899,62.492,81.172,350.667,128.084,309.011
C_5164,alive,2001,67.336,36.593,15.351,-7.783,7.156,-43.111,9.55,69.2967,77.318,82.712,0,-23.134,40.725,10.743,-73.19,77.318,10.999,85.101
C_3461,alive,2018,2902.2,2476.6,423.6,910,878,131,1093.6,5266.125,4731.7,10983.4,3052.2,486.4,2255.1,1537.4,-1753.7,4731.7,5315.3,3821.7
C_4204,alive,2012,441.254,771.37,11.806,200.866,63.683,119.626,167.701,1949.7883,1243.319,804.039,0,189.06,471.949,134.478,541.48,1243.319,177.639,1042.453
C_2904,alive,2005,176.741,165.387,20.852,38.664,46.71,10.186,67.469,764.0137,244.613,356.001,47.631,17.812,79.226,61.842,67.187,244.613,114.994,205.949
C_7098,alive,2009,250.744,97.599,9.428,13.421,10.502,0.444,45.885,373.8111,213.457,322.26,0,3.993,115.858,58.551,-16.923,213.457,79.956,200.036
C_8064,alive,2016,14.753,8.425,1.406,-14.052,1.841,-19.087,2.921,46.57,19.942,27.247,8.229,-15.458,11.517,9.905,-76.851,19.942,20.815,33.994
C_2133,alive,1999,5.917,9.181,0.176,1.71,4.029,0.936,1.577,40.149,13.386,9.315,3.443,1.534,4.205,1.917,-14.429,13.386,5.66,11.676
C_8936,alive,2005,108.911,7.362,1.342,-25.353,0.51,-24.576,3.355,300.0171,23.874,118.678,0,-26.695,16.512,10.178,-83.786,23.874,10.375,49.227
C_2183,alive,2011,92.766,167.058,2.618,38.379,0,20.802,45.166,155.3214,339.853,250.822,1.125,35.761,172.795,28.818,105.112,339.853,44.525,301.474
C_6624,alive,2001,253.689,68.792,68.712,-13.932,0,-78.053,29.716,2338.2016,222.22,389.844,1.303,-82.644,153.428,157.542,-191.234,222.22,158.845,236.152
C_2012,alive,2002,25.12,10.602,2.287,-1.254,4.088,-3.342,5.198,207.6505,32.01,35.737,3.409,-3.541,21.408,6.189,-129.619,32.01,9.718,33.264
C_343,alive,2007,264.067,117.025,20.984,62.478,44.842,43.89,56.121,2719.2378,215.319,2651.694,203.661,41.494,98.294,111.677,-418.692,215.319,924.327,152.841
C_1535,alive,2004,927.2,1556.7,106.6,152.2,394.2,10.1,220.4,873.0357,1911.7,2062.8,317.3,45.6,355,421.5,999.8,1911.7,1044.5,1759.5
C_54,alive,2011,8339,29297,3065,6504,1423,1703,5011,19310.6368,38466,39136,6005,3439,9169,8100,14759,38466,20544,31962
C_398,alive,2010,491.34,391.349,94.001,300.544,227.902,112.803,197.49,2261.1042,1158.517,2525.018,591.977,206.543,767.168,199.52,583.188,1158.517,858.242,857.973
C_2492,alive,2013,22.351,74.665,2.162,4.044,7.039,-7.66,13.333,37.4425,103.748,29.443,22.844,1.882,29.083,41.322,-34.857,103.748,64.299,99.704
C_6267,alive,2007,1.789,0.005,0.02,-2.545,0.002,-3.358,0.115,19.8951,0.245,2.333,11.67,-2.565,0.24,0.902,-52.839,0.245,12.964,2.79
C_4975,alive,2015,23.035,35.762,5.694,5.864,4.216,-1.089,5.613,96.5169,58.077,73.835,1.854,0.17,22.315,16.742,-174.701,58.077,20.524,52.213
C_4601,alive,2004,103.065,61.879,15.476,-26.346,14.436,-43.082,10.77,124.02,91.35,185.895,84.7,-41.822,29.471,13.548,-258.449,91.35,101.28,117.696
C_270,alive,2006,4581,1996,1124,2351,786,601,2951,16853.3346,5264,17156,4721,1227,3268,4105,3811,5264,12445,2913
C_520,alive,2006,378.869,133.854,8.2,30.148,82.798,23.524,55.722,594.0179,250.824,465.668,0,21.948,116.97,57.338,245.611,250.824,57.338,220.676
C_397,alive,2015,1334.63,2234.043,121.408,475.888,412.561,212.766,399.331,2113.2791,2972.901,2436.176,296.412,354.48,738.858,433.003,1586.156,2972.901,1418.565,2497.013
C_2622,alive,2016,440.125,128.161,1.742,-97.47,0,-65.697,8.629,1378.476,30.691,448.281,0,-99.212,-97.47,38.741,-5.087,30.691,56.706,128.161
C_7851,alive,2012,198.584,103.64,2.365,-1.097,0,-5.43,59.179,992.163,177.667,208.449,0,-3.462,74.027,44.425,-50.121,177.667,44.668,178.764
C_7954,alive,2012,415.267,663.744,57.503,189.807,18.432,78.597,18.635,1419.3089,908.719,798.194,139.229,132.304,244.975,210.546,302.256,908.719,396.47,718.912
C_4889,alive,2009,682.714,774.723,26.95,231.668,246.649,125.122,165.368,2474.8274,1489.518,1157.547,39.365,204.718,714.795,255.838,575.253,1489.518,352.011,1257.85
C_4661,alive,1999,6.619,2.671,0.13,-0.69,0.736,-0.845,1.557,134.8434,6.876,7.012,0,-0.82,4.205,2.003,-19.069,6.876,2.003,7.566
C_5997,alive,2001,0.017,0.858,0.02,-0.581,0,-0.599,0.003,3.2,0.277,0.058,0.019,-0.601,-0.581,0.802,-0.763,0.277,0.821,0.858
C_1096,alive,2002,3792,9136,427,2423,241,720,2882,7769.3032,12481,13780,3872,1996,3345,2381,3499,12481,8057,10058
C_2867,alive,2015,0.335,0.01,0,-0.674,0,-0.678,0.208,21.3537,0.022,0.335,0,-0.674,0.012,0.531,-1.271,0.022,0.531,0.696
C_7305,alive,2012,1595.889,3873.656,125.3,648.974,1096.186,290.709,50.362,5853.8555,5836.119,2887.807,7.762,523.674,1962.463,1000.768,911.816,5836.119,1300.483,5187.145
C_3827,alive,2007,109.883,15.08,17.952,86.625,1.266,19.052,25.241,278.9768,125.044,186.558,5,68.673,109.964,24.104,87.483,125.044,35.832,38.419
C_4876,alive,2004,79.554,11.765,4.319,21.337,3.482,12.951,10.949,397.164,58.215,101.237,0,17.018,46.45,6.813,15.915,58.215,6.813,36.878
C_2039,alive,2012,898.189,794.473,62.864,317.791,167.409,107.47,589.807,1145.7886,1801.122,1818.258,534.713,254.927,1006.649,187.623,882.562,1801.122,827.638,1483.331
C_1087,alive,2001,0.254,0.03,0.002,-0.248,0.005,1.371,0.121,14.4576,0.038,1.057,0,-0.25,0.008,0.107,-13.153,0.038,0.126,0.286
C_6056,alive,2004,24.43,38.227,4.9,5.295,2.662,0.11,18.405,101.686,78.322,63.373,0,0.395,40.095,11.716,-15.28,78.322,12.814,73.027
C_2129,alive,2011,7.129,1.882,0.226,-2.646,0,-2.379,0.936,6.1525,7.663,8.224,0,-2.872,5.781,1.433,-118.117,7.663,1.433,10.309
C_5756,alive,2015,0.051,0.112,0,-0.238,0,-0.572,0.037,2.0532,0.318,0.052,0.063,-0.238,0.206,5.164,-21.651,0.318,5.227,0.556
C_7077,alive,2017,455.937,520.755,107.667,38.471,168.285,-84.85,222.066,1445.8187,670.627,1301.511,4.87,-69.196,149.872,115.27,990.13,670.627,168.798,632.156
C_4811,alive,2014,142.869,44.001,14.927,-94.387,16.604,-171.666,23.055,4317.4482,91.125,1267.664,133.888,-109.314,47.124,83.111,-687.235,91.125,431.923,185.512
C_6240,alive,2004,1.655,0.705,0.326,0.985,0,-0.675,1.143,20.1537,6.03,2.413,5.308,0.659,5.325,2.243,-17.158,6.03,7.551,5.045
C_3289,alive,1999,24.647,16.607,8.714,28.54,0,9.109,20.661,69.706,47.978,238.61,127,19.826,31.371,23,8.202,47.978,150.158,19.438
C_800,failed,2008,685.878,1396.327,25.307,-116.251,350.026,-385.881,216.68,107.7994,1743.176,999.518,160,-141.558,346.849,227.502,259.527,1743.176,633.024,1859.427
C_7627,failed,2009,120.06,219.323,95.87,45.928,15.04,-67.04,41.866,219.7871,302.516,953.588,0,-49.942,83.193,405.883,350.115,302.516,415.86,256.588
C_5900,alive,2012,32.434,40.361,8.295,-14.101,11.152,-21.825,7.361,23.8934,50.281,115.964,0,-22.396,9.92,86.788,-216.231,50.281,87.017,64.382
C_8924,alive,2011,33.854,5.248,0.436,-15.775,0,-15.141,1.288,28.2445,5.739,37.442,0.351,-16.211,0.491,4.984,-126.068,5.739,5.335,21.514
C_2410,alive,2014,941.213,2043.719,33.735,188.768,256.585,101.56,275.065,1942.6001,2364.227,1328.096,205.25,155.033,320.508,238.069,949.875,2364.227,532.662,2175.459
C_1722,alive,2004,6043.6,10083.2,668.5,1902.8,261.1,163.7,1422.8,9089.82,12461.3,23993,7711.9,1234.3,2378.1,5145.9,-1572.6,12461.3,18937.4,10558.5
C_5057,alive,2004,8231,4982,287,1500,822,2002,2611,13932.15,9045,16963,5989,1213,4063,4466,-24428,9045,18307,7545
C_7294,alive,2005,4.873,49.835,2.551,-15.087,1.708,-22.208,2.638,25.7894,43.254,62.545,6.676,-17.638,-6.581,10.794,-126.415,43.254,30.104,58.341
C_3679,alive,2002,18.518,74.409,3.59,5.694,0,1.14,6.937,19.4867,88.2,47.444,0.311,2.104,13.791,15.576,-15.66,88.2,15.887,82.506
C_6805,alive,2001,24.53,13.952,1.756,-20.008,0,-19.576,4.881,22.4103,13.503,49.247,0.119,-21.764,-0.449,6.585,-48.732,13.503,6.704,33.511
C_3736,alive,2012,366.682,672.47,19.123,83.837,156.927,28.806,152.967,351.8607,997.786,878.001,187.648,64.714,325.316,182.453,372.232,997.786,395.754,913.949
C_1692,alive,2012,1453.762,1880.236,269.82,545.769,7.985,132.113,399.204,2712.7799,4017.653,5105.069,453.384,275.949,2137.417,1126.286,4799.629,4017.653,2495.1,3471.884
C_3600,alive,2000,35.611,97.643,5.667,0.389,30.941,-14.024,1.576,8.9235,167.959,65.58,16.419,-5.278,70.316,21.099,-23.137,167.959,40.203,167.57
C_973,alive,2013,36.665,294.092,33.663,82.045,2.319,25.001,12.43,458.6232,447.939,768.923,256.927,48.382,153.847,102.014,289.776,447.939,438.944,365.894
C_4211,alive,2004,21.425,43.915,15.564,-22.137,0.075,-72.329,1.917,1206.153,36.88,248.08,0,-37.701,-7.035,12.674,-165.42,36.88,13.349,59.017
C_3280,alive,2002,25.455,155.092,1.8,-7.8,0,-10.963,4.934,33.7948,178.035,33.336,1.837,-9.6,22.943,29.247,-9.66,178.035,31.589,185.835
C_5822,alive,2005,63.002,29.777,1.139,-25.372,0.865,-24.467,1.956,244.134,4.405,66.378,0,-26.511,-25.372,8.071,-144.558,4.405,59.617,29.777
C_5094,alive,2000,122.099,544.393,8.617,25.314,0,6.451,97.824,46.4683,662.955,183.072,37.25,16.697,118.562,60.332,37.037,662.955,109.906,637.641
C_8958,alive,2007,18.763,9.463,0.3,-9.213,3.565,-9.347,4.256,82.3488,9.175,21.173,1.306,-9.513,-0.288,4.816,-116.769,9.175,6.996,18.388
C_2213,alive,2005,747.968,961.548,33.695,132.28,325.988,49.492,210.204,1231.8989,1501.087,1220.051,210,98.585,539.539,253.204,96.514,1501.087,590.564,1368.807
C_3818,alive,2009,34.583,95.197,5.233,9.146,11.162,-27.521,20.336,18.1782,141.258,101.022,0.918,3.913,46.061,77.162,-9.822,141.258,78.088,132.112
C_7994,alive,2012,37.227,58.959,0.671,-3.35,9.86,-17.3,15.579,16.2837,93.443,41.977,0.124,-4.021,34.484,24.128,-17.145,93.443,24.626,96.793
C_6397,alive,1999,39.762,6.721,0.479,-4.399,0.618,-4.344,10.353,1234.948,27.825,42.846,0,-4.878,21.104,10.873,-9.805,27.825,10.873,32.224
C_5231,alive,2012,503.544,834.803,41.166,145.944,0,70.015,266.188,930.7442,1162.981,847.173,108,104.778,328.178,171.405,563.772,1162.981,346.836,1017.037
C_8953,alive,2015,5.734,0.116,2.178,-8.051,0,-10.874,3.56,40.7705,1.532,15.934,5.326,-10.229,1.416,0.556,-26.237,1.532,6.097,9.583
C_3876,alive,2017,270.1,621.4,44.5,167.3,23.3,9.7,165.2,658.762,1004.9,893.5,458.3,122.8,383.5,187,-55.7,1004.9,744.1,837.6
C_6814,alive,2010,61.314,45.064,0.676,-24.259,0,-24.854,0.703,301.3099,20.805,62.999,0,-24.935,-24.259,7.092,-217.501,20.805,7.092,45.064
C_6918,alive,2002,1.689,1.497,0.471,-1.402,1.551,-2.15,0.037,10.9883,2.3,2.58,0.295,-1.873,0.803,6.179,-15.23,2.3,6.474,3.702
C_4563,alive,2005,4645.097,30899.423,147.37,1628.27,449.199,932.371,2074.586,23094.8183,32991.251,12850.848,386.6,1480.9,2091.828,3711.866,540.85,32991.251,4670.282,31362.981
C_6452,alive,2002,125.615,274.753,205.406,359.624,0,-68.099,30.922,743.5304,807.882,3789.062,2576.004,154.218,533.129,158.672,-246.446,807.882,2794.294,448.258
C_1907,alive,2017,41.143,42.062,1.622,7.578,8.454,3.848,7.647,187.8568,73.948,69.494,0,5.956,31.886,4.243,8.98,73.948,4.969,66.37
C_2369,alive,2011,27.807,29.649,2.078,6.446,18.673,3.836,4.921,37.584,41.021,47.967,3.829,4.368,11.372,10.094,2.204,41.021,14.542,34.575
C_8832,alive,2016,107.339,45.634,3.77,-6.863,4.556,-17.267,25.353,509.7323,127.696,182.073,0,-10.633,82.062,62.972,-127.172,127.696,78.632,134.559
C_4364,alive,2000,35.056,60.145,0.489,2.658,12.903,0.933,20.655,18.0966,74.493,38.138,0.85,2.169,14.348,28.462,-7.16,74.493,29.312,71.835
C_669,alive,2008,134.266,245.709,7.848,46.836,56.881,27.197,48.2,519.9218,330.646,231.538,0,38.988,84.937,35.569,153.489,330.646,72.332,283.81
C_4318,alive,2013,1273.2,5016.9,190.1,348.2,586.6,-46.8,525.2,1118.316,5570.4,3605.7,1506.2,158.1,553.5,831.4,-2127.7,5570.4,3413,5222.2
C_1598,alive,2010,21.755,66.086,1.802,6.389,7.571,2.788,12.681,60.6294,91.186,41.36,5.253,4.587,25.1,12.028,11.577,91.186,18.031,84.797
C_7052,alive,2012,440.86,262.666,5.4,-51.854,37.747,-53.782,34.336,2773.6807,210.812,471.422,0,-57.254,-51.854,100.577,-667.745,210.812,245.274,262.666
C_1894,alive,2018,1811.739,1468.8,255.601,622.513,0,122.456,1281.237,11467.5037,3975.454,6201.474,2116.109,366.912,2506.654,2620.935,1715.565,3975.454,5350.717,3352.941
C_1956,alive,2011,71.738,45.925,6.941,12.996,15.771,3.064,11.776,57.1049,82.73,115.818,0,6.055,36.805,29.448,9.077,82.73,31.696,69.734
C_3561,alive,2008,134.257,78.02,5.035,9.909,13.269,2.586,19.604,139.2463,114.806,159.677,0,4.874,36.786,17.416,-157.925,114.806,18.283,104.897
C_7508,alive,2016,175.417,1077.042,42.743,119.948,31.42,42.269,108.262,896.1561,1204.97,869.816,74.243,77.205,127.928,345.59,-22.928,1204.97,499.178,1085.022
C_2487,alive,2005,3012,1093,95,454,61,236,199,16689.2717,2951,4386,0,359,1858,869,2324,2951,966,2497
C_7604,alive,2012,4.422,11.714,0.034,-10.911,0,-10.961,0,28.5409,0.803,19.568,0,-10.945,-10.911,1.038,-296.302,0.803,4.688,11.714
C_7101,alive,2002,1.178,15.326,0.536,0.021,0,-0.971,0.003,25.2,15.347,3.148,0.019,-0.515,0.021,2.437,-0.61,15.347,2.456,15.326
C_4782,alive,1999,164.271,6.44,2.797,28.054,0,33.01,23.418,1066.7025,96.1,213.378,0,25.257,89.66,29.744,-23.437,96.1,29.744,68.046
C_4891,alive,2009,468.364,189.564,7.367,-16.361,27.162,-32.958,21.997,565.2186,380.081,552.456,0,-23.728,190.517,59.791,-406.922,380.081,92.188,396.442
C_5829,failed,2002,73.305,475.895,24.521,58.016,17.278,6.187,10.853,43.1693,570.372,257.198,236.874,33.495,94.477,72.737,-243.75,570.372,360.9,512.356
C_4683,alive,2008,6.778,13.481,0.656,-2.526,2.141,-3.864,0.071,3.2076,45.806,16.625,0,-3.182,32.325,10.839,-74.094,45.806,10.839,48.332
C_1943,alive,2015,100.05,538.296,75.323,126.698,0,35.745,81.482,579.852,664.994,631.528,37.867,51.375,126.698,49.876,332.625,664.994,222.107,538.296
C_1943,alive,2000,43.958,217.694,25.154,43.103,0,7.928,33.487,49.8988,260.797,212.073,88.216,17.949,43.103,23.994,55.869,260.797,146.228,217.694
C_3380,alive,2005,114.262,90.678,8.104,30.335,30.293,14.752,67.269,206.5155,254.159,165.448,7,22.231,163.481,21.308,15.476,254.159,31.905,223.824
C_8677,alive,2014,76.298,42,0.866,-36.783,0,-33.353,0,294.1818,5.217,86.447,18.046,-37.649,-36.783,13.731,-178.81,5.217,39.791,42
C_1406,alive,2005,650.383,1356.867,60.725,274.036,68.327,-127.941,97.747,2411.5376,1715.737,7544.769,1186.485,213.311,358.87,272.768,-892.406,1715.737,3252.784,1441.701
C_8660,alive,2018,1.748,0.27,0.192,-5.376,0.24,-5.574,0.161,13.1655,0.389,2.431,0,-5.568,0.119,0.696,-19.775,0.389,0.696,5.765
C_31,alive,2018,122.265,71.548,9.122,50.829,33.572,34.255,17.014,1373.2212,152.448,231.216,0,41.707,80.9,10.22,291.761,152.448,20.449,101.619
C_1016,alive,2015,29764,8214,6201,14872,4700,4442,6484,146899.2338,39498,101779,23929,8671,31284,19203,41200,39498,57012,24626
C_8386,alive,2018,40.695,134.181,3.182,13.349,0,6.691,38.08,69.2496,177.164,92.584,34.129,10.167,42.983,17.906,17.495,177.164,58.308,163.815
C_7719,failed,2013,467.179,485.477,147.9,296.698,0,-68.078,220.139,1041.8015,858.3,2301.448,1210.676,148.798,372.823,239.888,-1293.567,858.3,1477.748,561.602
C_5141,alive,2007,25.583,131.606,4.685,11.769,0,3.407,18.681,19.0291,161.029,50.374,0,7.084,29.423,12.57,-16.293,161.029,12.57,149.26
C_4743,alive,2003,35.838,94.474,6.982,-7.097,18.93,-21.795,13.871,39.6082,130.766,50.422,16.262,-14.079,36.292,33.256,-33.167,130.766,49.59,137.863
C_1784,alive,2007,176.99,615.336,19.266,76.194,75.641,30.052,86.04,272.9725,786.015,329.028,186.107,56.928,170.679,90.811,63.438,786.015,286.658,709.821
C_7591,alive,2009,4.842,20.653,0.342,-16.891,0,-40.226,0,38.4162,3.762,5.169,0,-17.233,-16.891,3.035,-356.418,3.762,3.109,20.653
C_928,alive,2000,13.037,34.476,1.621,4.934,6.994,0.862,4.672,7.3715,46.201,38.929,18.941,3.313,11.725,8.155,-4.079,46.201,27.096,41.267
C_1641,alive,2000,1.034,4.237,0.314,-0.536,0,-1.003,0.838,1.4577,3.701,28.046,0,-0.85,-0.536,10.363,-16.754,3.701,10.363,4.237
C_980,alive,2004,49.115,35.299,5.214,-3.437,9.617,-5.725,10.192,124.34,79.235,74.542,0,-8.651,43.936,22.737,-128.847,79.235,28.816,82.672
C_5088,alive,2004,346.881,139.166,11.8,38.162,0,-1.352,37.439,320.9804,389.334,390.673,316.8,26.362,250.168,245.729,-10673.598,389.334,563.706,351.172
C_926,failed,2006,3.834,14.485,0.293,-1.911,0.041,-0.565,1.615,44.2084,17.404,14.227,6.469,-2.204,2.919,3.476,-38.073,17.404,9.945,19.315
C_3686,alive,2000,0.774,18.151,0.592,-17.652,0,-19.61,0.436,6.9259,0.499,1.662,0,-18.244,-17.652,2.855,-57.046,0.499,2.855,18.151
C_4940,failed,2005,2.021,0.363,0.022,-4.234,0.252,-4.549,0.068,57.833,0.492,3.656,0,-4.256,0.129,0.85,-14.99,0.492,0.85,4.726
C_3055,failed,2011,3.497,1.814,1.978,-7.179,0,-11.68,1.865,9.6149,2.347,18.649,3.523,-9.157,0.533,10.207,-72.803,2.347,14.256,9.526
C_8690,alive,2013,235.791,161.039,6.145,27.238,46.481,29.594,26.677,806.8048,244.75,310.208,0,21.093,83.711,63.524,-113.57,244.75,74.182,217.512
C_5102,alive,1999,95.529,484.803,28.9,31.734,8.655,-33.643,36.948,25.2298,516.537,437.058,3.685,2.834,31.734,404.686,-222.669,516.537,431.861,484.803
C_3752,alive,2006,4.328,28.237,0.028,0.558,0.846,0.245,1.869,5.1886,29.51,4.724,0,0.53,1.273,2.495,0.171,29.51,2.495,28.952
C_6903,alive,2006,475.051,261.405,11.349,36.072,160.107,40.77,73.635,590.5673,461.717,753.993,76.887,24.723,200.312,190.141,8.712,461.717,276.431,425.645
C_5126,alive,2009,696.8,666.8,51.7,341.6,265.5,175.1,222,2936.4714,2127.5,1795.3,426.2,289.9,1460.7,460.5,572.8,2127.5,1157.6,1785.9
C_4511,alive,2002,210.476,41.367,26.536,4.727,2.334,-96.824,93.309,341.8313,232.084,484.4,77.477,-21.809,190.717,114.582,352.543,232.084,220.966,227.357
C_6315,failed,2008,393.336,789.888,188.196,-51.868,64.185,-378.276,143.315,931.1369,800.641,4498.208,2586.046,-240.064,10.753,418.499,561.592,800.641,3286.645,852.509
C_5277,alive,2001,110.98,42.496,128.736,326.451,1.149,122.601,44.482,1022.9475,380.857,1059.092,244,197.715,338.361,76.666,228.791,380.857,493.211,54.406
C_5653,alive,2002,123.884,66.726,10.637,11.58,0,-7.649,57.34,120.7316,195.248,162.306,9.125,0.943,128.522,117.067,-80.091,195.248,126.234,183.668
C_1987,alive,2001,2.688,7.231,1.392,1.857,0,-1.268,0.709,1.4575,9.088,25.592,20.674,0.465,1.857,3.641,-17.714,9.088,25.16,7.231
C_4626,alive,2018,63.984,31.292,0.047,-11.135,0,-10.397,0,68.9996,20.157,64.123,0,-11.182,-11.135,5.457,-118.959,20.157,5.457,31.292
